file,inst number,r,inst type,problemtype,model,algorithm,z,best lp,root bound,opened facilities,lazy cuts conenctivity,lazy cuts cost,user cuts cost,node count,time,status,z*,gap z*,gap z lp,id code
data/311Eucl.txt,311,1500,eucl,MPIF,SW,nobenders,99043,99033.15288,0,0,0,0,0,24979,228.779276,102,99043,0,9.94226E-05,311-1500
data/311Eucl.txt,311,500,eucl,MPIF,SW,nobenders,368330,368330,0,0,0,0,0,0,0.097428,101,368330,0,0,311-500
data/411Eucl.txt,411,2500,eucl,MPIF,SW,nobenders,99960,99960,0,0,0,0,0,1,0.666303,101,99960,0,0,411-2500
data/411Eucl.txt,411,1500, eucl , MPIF ,SW,nobenders,103611,103600.6406,0,0,0,0,0,145594,2324.559802,102,103611,0,9.99838E-05,411-1500
data/411Eucl.txt,411,500,eucl,MPIF,SW,nobenders,392389,392389,0,0,0,0,0,0,0.098487,101,392389,0,0,411-500
data/511Eucl.txt,511,2500,eucl,MPIF,SW,nobenders,96579,96579,0,0,0,0,0,0,0.088689,101,96553,0.000269282,0,511-2500
data/511Eucl.txt,511,1500,eucl,MPIF,SW,nobenders,100105,100095.0051,0,0,0,0,0,36037,530.491458,102,100105,0,9.98447E-05,511-1500
data/511Eucl.txt,511,500,eucl,MPIF,SW,nobenders,396534,396534,0,0,0,0,0,0,0.083348,101,396534,0,0,511-500
data/611Eucl.txt,611,2500,eucl,MPIF,SW,nobenders,95394,95394,0,0,0,0,0,0,0.089403,101,95394,0,0,611-2500
data/611Eucl.txt,611,1500, eucl , MPIF ,SW,nobenders,100227,100216.9887,0,0,0,0,0,48464,1054.47027,102,100227,0,9.98865E-05,611-1500
data/611Eucl.txt,611,500,eucl,MPIF,SW,nobenders,309889,309889,0,0,0,0,0,0,0.088562,101,309889,0,0,611-500
data/711Eucl.txt,711,2500,eucl,MPIF,SW,nobenders,96415,96415,0,0,0,0,0,0,0.113325,101,96415,0,0,711-2500
data/711Eucl.txt,711,1500, eucl , MPIF ,SW,nobenders,101922,100775.8994,0,0,0,0,0,270940,3599.822439,107,101922,0,0.01124488,711-1500
data/711Eucl.txt,711,500,eucl,MPIF,SW,nobenders,347487,347487,0,0,0,0,0,0,0.070805,101,347487,0,0,711-500
data/811Eucl.txt,811,2500,eucl,MPIF,SW,nobenders,98788,98788,0,0,0,0,0,0,0.086475,101,98637,0.001530866,0,811-2500
data/811Eucl.txt,811,1500,eucl,MPIF,SW,nobenders,102212,102201.8129,0,0,0,0,0,26228,325.372013,102,102212,0,9.96662E-05,811-1500
data/811Eucl.txt,811,500,eucl,MPIF,SW,nobenders,300847,300847,0,0,0,0,0,0,0.0097,101,300847,0,0,811-500
data/911Eucl.txt,911,2500,eucl,MPIF,SW,nobenders,98536,98536,0,0,0,0,0,0,0.085641,101,98536,0,0,911-2500
data/911Eucl.txt,911,1500, eucl , MPIF ,SW,nobenders,103560,103549.6488,0,0,0,0,0,119857,2455.243869,102,103560,0,9.99535E-05,911-1500
data/911Eucl.txt,911,500,eucl,MPIF,SW,nobenders,346100,346100,0,0,0,0,0,0,0.090805,101,346100,0,0,911-500
data/1011Eucl.txt,1011,2500,eucl,MPIF,SW,nobenders,93406,93406,0,0,0,0,0,0,0.067715,101,93406,0,0,1011-2500
data/1011Eucl.txt,1011,1500,eucl,MPIF,SW,nobenders,96916,96906.38386,0,0,0,0,0,22625,574.496901,102,96916,0,9.92214E-05,1011-1500
data/1011Eucl.txt,1011,500,eucl,MPIF,SW,nobenders,407994,407994,0,0,0,0,0,0,0.109582,101,407994,0,0,1011-500
data/1111Eucl.txt,1111,2500,eucl,MPIF,SW,nobenders,96176,96176,0,0,0,0,0,0,0.121931,101,96176,0,0,1111-2500
data/1111Eucl.txt,1111,1500,eucl,MPIF,SW,nobenders,100290,100280.0673,0,0,0,0,0,34705,417.724055,102,100290,0,9.90401E-05,1111-1500
data/1111Eucl.txt,1111,500,eucl,MPIF,SW,nobenders,310036,310036,0,0,0,0,0,0,0.009782,101,310036,0,0,1111-500
data/1211Eucl.txt,1211,2500,eucl,MPIF,SW,nobenders,96262,96262,0,0,0,0,0,0,0.083708,101,96262,0,0,1211-2500
data/1211Eucl.txt,1211,1500, eucl , MPIF ,SW,nobenders,100607,100596.9431,0,0,0,0,0,95880,1502.041826,102,100607,0,9.99622E-05,1211-1500
data/1211Eucl.txt,1211,500,eucl,MPIF,SW,nobenders,295586,295586,0,0,0,0,0,0,0.262333,101,295586,0,0,1211-500
data/1311Eucl.txt,1311,2500,eucl,MPIF,SW,nobenders,97352,97352,0,0,0,0,0,0,0.067779,101,97249,0.001059137,0,1311-2500
data/1311Eucl.txt,1311,1500,eucl,MPIF,SW,nobenders,100657,100647.229,0,0,0,0,0,11203,182.08009,102,100657,0,9.70723E-05,1311-1500
data/1311Eucl.txt,1311,500,eucl,MPIF,SW,nobenders,329996,329996,0,0,0,0,0,0,0.078068,101,329996,0,0,1311-500
data/1411Eucl.txt,1411,2500,eucl,MPIF,SW,nobenders,93734,93734,0,0,0,0,0,0,0.067887,101,93734,0,0,1411-2500
data/1411Eucl.txt,1411,1500,eucl,MPIF,SW,nobenders,98112,98112,0,0,0,0,0,11357,173.368065,101,98112,0,0,1411-1500
data/1411Eucl.txt,1411,500,eucl,MPIF,SW,nobenders,371692,371692,0,0,0,0,0,0,0.090974,101,371692,0,0,1411-500
data/1511Eucl.txt,1511,2500,eucl,MPIF,SW,nobenders,97706,97704,0,0,0,0,0,0,0.412835,102,97705,1.02349E-05,2.04696E-05,1511-2500
data/1511Eucl.txt,1511,1500, eucl , MPIF ,SW,nobenders,101022,100174.7849,0,0,0,0,0,198179,3599.81969,107,101022,0,0.008386442,1511-1500
data/1511Eucl.txt,1511,500,eucl,MPIF,SW,nobenders,431443,431443,0,0,0,0,0,0,0.009783,101,431443,0,0,1511-500
data/1611Eucl.txt,1611,2500,eucl,MPIF,SW,nobenders,96218,96218,0,0,0,0,0,0,0.152944,101,96218,0,0,1611-2500
data/1611Eucl.txt,1611,1500, eucl , MPIF ,SW,nobenders,103128,100965.0477,0,0,0,0,0,214452,3599.815599,107,102405,0.007060202,0.020973473,1611-1500
data/1611Eucl.txt,1611,500,eucl,MPIF,SW,nobenders,308214,308214,0,0,0,0,0,0,0.009861,101,308214,0,0,1611-500
data/1711Eucl.txt,1711,2500,eucl,MPIF,SW,nobenders,94985,94985,0,0,0,0,0,0,0.113936,101,94985,0,0,1711-2500
data/1711Eucl.txt,1711,1500, eucl , MPIF ,SW,nobenders,102476,102465.7992,0,0,0,0,0,63539,1238.209988,102,102476,0,9.95432E-05,1711-1500
data/1711Eucl.txt,1711,500,eucl,MPIF,SW,nobenders,431999,431999,0,0,0,0,0,0,0.089817,101,431999,0,0,1711-500
data/1811Eucl.txt,1811,2500,eucl,MPIF,SW,nobenders,97949,97949,0,0,0,0,0,0,0.074791,101,97949,0,0,1811-2500
data/1811Eucl.txt,1811,1500,eucl,MPIF,SW,nobenders,102652,102641.7375,0,0,0,0,0,20571,254.541195,102,102572,0.00077994,9.99736E-05,1811-1500
data/1811Eucl.txt,1811,500,eucl,MPIF,SW,nobenders,330298,330298,0,0,0,0,0,0,0.084436,101,330298,0,0,1811-500
data/1911Eucl.txt,1911,2500,eucl,MPIF,SW,nobenders,96625,96625,0,0,0,0,0,0,0.12769,101,96625,0,0,1911-2500
data/1911Eucl.txt,1911,1500, eucl , MPIF ,SW,nobenders,101836,100474.1144,0,0,0,0,0,150466,3599.822033,107,101836,0,0.013373321,1911-1500
data/1911Eucl.txt,1911,500,eucl,MPIF,SW,nobenders,344443,344443,0,0,0,0,0,0,0.106866,101,344443,0,0,1911-500
data/2011Eucl.txt,2011,2500,eucl,MPIF,SW,nobenders,94449,94449,0,0,0,0,0,5,0.351528,101,94449,0,0,2011-2500
data/2011Eucl.txt,2011,1500,eucl,MPIF,SW,nobenders,100263,100253.1032,0,0,0,0,0,11845,113.191618,102,100263,0,9.87086E-05,2011-1500
data/2011Eucl.txt,2011,500,eucl,MPIF,SW,nobenders,410630,410630,0,0,0,0,0,0,0.105704,101,410630,0,0,2011-500
data/2111Eucl.txt,2111,2500,eucl,MPIF,SW,nobenders,92483,92483,0,0,0,0,0,0,0.086084,101,92483,0,0,2111-2500
data/2111Eucl.txt,2111,1500,eucl,MPIF,SW,nobenders,96538,96528.3468,0,0,0,0,0,10020,199.328677,102,96538,0,9.99938E-05,2111-1500
data/2111Eucl.txt,2111,500,eucl,MPIF,SW,nobenders,246917,246917,0,0,0,0,0,9,0.32028,101,246917,0,0,2111-500
data/2211Eucl.txt,2211,2500,eucl,MPIF,SW,nobenders,95594,95594,0,0,0,0,0,0,0.192193,101,95594,0,0,2211-2500
data/2211Eucl.txt,2211,1500, eucl , MPIF ,SW,nobenders,103752,100434.3366,0,0,0,0,0,156500,3599.830437,107,103006,0.007242297,0.031976862,2211-1500
data/2211Eucl.txt,2211,500,eucl,MPIF,SW,nobenders,415291,415291,0,0,0,0,0,0,0.098982,101,415291,0,0,2211-500
data/2311Eucl.txt,2311,2500,eucl,MPIF,SW,nobenders,95165,95165,0,0,0,0,0,0,0.101014,101,95143,0.000231231,0,2311-2500
data/2311Eucl.txt,2311,1500, eucl , MPIF ,SW,nobenders,101671,101660.8395,0,0,0,0,0,207144,2635.927497,102,101671,0,9.99354E-05,2311-1500
data/2311Eucl.txt,2311,500,eucl,MPIF,SW,nobenders,267682,267682,0,0,0,0,0,0,0.083086,101,267682,0,0,2311-500
data/2411Eucl.txt,2411,2500,eucl,MPIF,SW,nobenders,94064,94064,0,0,0,0,0,0,0.086379,101,94064,0,0,2411-2500
data/2411Eucl.txt,2411,1500, eucl , MPIF ,SW,nobenders,99372,98407.58335,0,0,0,0,0,185645,3599.817429,107,99372,0,0.009705115,2411-1500
data/2411Eucl.txt,2411,500,eucl,MPIF,SW,nobenders,376439,376439,0,0,0,0,0,0,0.061203,101,376439,0,0,2411-500
data/2511Eucl.txt,2511,2500,eucl,MPIF,SW,nobenders,97569,97569,0,0,0,0,0,0,0.101163,101,97569,0,0,2511-2500
data/2511Eucl.txt,2511,1500, eucl , MPIF ,SW,nobenders,101429,101418.9388,0,0,0,0,0,25254,297.319228,102,101429,0,9.91948E-05,2511-1500
data/2511Eucl.txt,2511,500,eucl,MPIF,SW,nobenders,435475,435475,0,0,0,0,0,0,0.009752,101,435475,0,0,2511-500
data/2611Eucl.txt,2611,2500,eucl,MPIF,SW,nobenders,94529,94529,0,0,0,0,0,0,0.107469,101,94352,0.001875954,0,2611-2500
data/2611Eucl.txt,2611,1500, eucl , MPIF ,SW,nobenders,99709,99699.03166,0,0,0,0,0,106717,1902.363349,102,99709,0,9.99744E-05,2611-1500
data/2611Eucl.txt,2611,500,eucl,MPIF,SW,nobenders,263326,263326,0,0,0,0,0,0,0.087599,101,263326,0,0,2611-500
data/2711Eucl.txt,2711,2500,eucl,MPIF,SW,nobenders,91554,91554,0,0,0,0,0,0,0.069898,101,91554,0,0,2711-2500
data/2711Eucl.txt,2711,1500,eucl,MPIF,SW,nobenders,95312,95302.79138,0,0,0,0,0,5515,85.957031,102,94467,0.008944923,9.66155E-05,2711-1500
data/2711Eucl.txt,2711,500,eucl,MPIF,SW,nobenders,316372,316369.4217,0,0,0,0,0,7,0.318035,102,316372,0,8.14944E-06,2711-500
data/2811Eucl.txt,2811,2500,eucl,MPIF,SW,nobenders,97935,97935,0,0,0,0,0,0,0.067557,101,97935,0,0,2811-2500
data/2811Eucl.txt,2811,1500, eucl , MPIF ,SW,nobenders,102581,102570.7425,0,0,0,0,0,288975,3427.937531,102,102398,0.001787144,9.99944E-05,2811-1500
data/2811Eucl.txt,2811,500,eucl,MPIF,SW,nobenders,265678,265678,0,0,0,0,0,0,0.061046,101,265678,0,0,2811-500
data/2911Eucl.txt,2911,2500,eucl,MPIF,SW,nobenders,95993,95993,0,0,0,0,0,0,0.074068,101,95699,0.003072132,0,2911-2500
data/2911Eucl.txt,2911,1500, eucl , MPIF ,SW,nobenders,101814,101803.8411,0,0,0,0,0,68382,938.004662,102,101814,0,9.97793E-05,2911-1500
data/2911Eucl.txt,2911,500,eucl,MPIF,SW,nobenders,353600,353600,0,0,0,0,0,0,0.086724,101,353600,0,0,2911-500
datap/pmed1.txt,1,150, pmed ,MPIF,SW,autobenders,5915,5915,5729.636364,0,0,0,0,0,1.700389,101,5915,0,0,1-150
datap/pmed1.txt,1,100, pmed ,MPIF,SW,autobenders,5976,5976,5738.859848,0,0,0,0,0,3.170577,101,5976,0,0,1-100
datap/pmed1.txt,1,80, pmed ,MPIF,SW,autobenders,6168,6168,5762.884566,0,0,0,0,92,8.920379,101,6168,0,0,1-80
datap/pmed2.txt,2,150, pmed ,MPIF,SW,autobenders,4298,4298,3898.095238,0,0,0,0,0,1.888163,101,4298,0,0,2-150
datap/pmed2.txt,2,100, pmed ,MPIF,SW,autobenders,4346,4346,3898.095238,0,0,0,0,96,6.11067,101,4346,0,0,2-100
datap/pmed2.txt,2,80, pmed ,MPIF,SW,autobenders,4419,4419,3898.801578,0,0,0,0,545,12.205479,101,4419,0,0,2-80
datap/pmed3.txt,3,150, pmed ,MPIF,SW,autobenders,4282,4281.952381,3912.937995,0,0,0,0,0,1.72332,102,4282,0,1.11207E-05,3-150
datap/pmed3.txt,3,100, pmed ,MPIF,SW,autobenders,4307,4307,3913.019866,0,0,0,0,9,5.248868,101,4307,0,0,3-100
datap/pmed3.txt,3,80, pmed ,MPIF,SW,autobenders,4582,4582,3996.242607,0,0,0,0,2540,41.209391,101,4582,0,0,3-80
datap/pmed4.txt,4,150, pmed ,MPIF,SW,autobenders,3034,3034,2205.727778,0,0,0,0,0,2.7074,101,3034,0,0,4-150
datap/pmed4.txt,4,100, pmed ,MPIF,SW,autobenders,3034,3034,2205.727778,0,0,0,0,0,4.435702,101,3034,0,0,4-100
datap/pmed4.txt,4,80, pmed ,MPIF,SW,autobenders,3192,3191.724753,2243.655556,0,0,0,0,1516,17.223255,102,3192,0,8.62303E-05,4-80
datap/pmed5.txt,5,150, pmed ,MPIF,SW,autobenders,1355,1355,406.727778,0,0,0,0,0,1.563386,101,1355,0,0,5-150
datap/pmed5.txt,5,100, pmed ,MPIF,SW,autobenders,1359,1359,406.727778,0,0,0,0,0,4.960128,101,1359,0,0,5-100
datap/pmed5.txt,5,80, pmed ,MPIF,SW,autobenders,1432,1432,536.366667,0,0,0,0,5,7.547162,101,1432,0,0,5-80
datap/pmed6.txt,6,150, pmed ,MPIF,SW,autobenders,8288,8288,8006.25,0,0,0,0,232,5.30892,101,8288,0,0,6-150
datap/pmed6.txt,6,100, pmed ,MPIF,SW,autobenders,8288,8288,8029.166667,0,0,0,0,127,31.569971,101,8288,0,0,6-100
datap/pmed6.txt,6,80, pmed ,MPIF,SW,autobenders,8288,8287.459459,8110.2,0,0,0,0,44,33.056065,102,8288,0,6.52197E-05,6-80
datap/pmed7.txt,7,100, pmed ,MPIF,SW,autobenders,5826,5826,5601.730804,0,0,0,0,20,16.207415,101,5826,0,0,7-100
datap/pmed7.txt,7,80, pmed ,MPIF,SW,autobenders,5826,5826,5601.730804,0,0,0,0,33,32.089118,101,5826,0,0,7-80
datap/pmed7.txt,7,50, pmed ,MPIF,SW,autobenders,5843,5842.766908,5602.295206,0,0,0,0,62,65.760185,102,5843,0,3.98925E-05,7-50
datap/pmed8.txt,8,100, pmed ,MPIF,SW,autobenders,4491,4491,4044.731964,0,0,0,0,0,11.456841,101,4491,0,0,8-100
datap/pmed8.txt,8,80, pmed ,MPIF,SW,autobenders,4510,4510,4044.790285,0,0,0,0,0,28.747564,101,4510,0,0,8-80
datap/pmed8.txt,8,50, pmed ,MPIF,SW,autobenders,4618,4618,4148.742094,0,0,0,0,16,65.633069,101,4618,0,0,8-50
datap/pmed9.txt,9,100, pmed ,MPIF,SW,autobenders,2734,2734,1836.268056,0,0,0,0,0,9.819529,101,2734,0,0,9-100
datap/pmed9.txt,9,80, pmed ,MPIF,SW,autobenders,2758,2758,1836.293697,0,0,0,0,0,18.339321,101,2758,0,0,9-80
datap/pmed9.txt,9,50, pmed ,MPIF,SW,autobenders,2898,2898,2019.961703,0,0,0,0,18,78.443079,101,2898,0,0,9-50
datap/pmed10.txt,10,80, pmed ,MPIF,SW,autobenders,1272,1272,409.003358,0,0,0,0,0,8.988659,101,1272,0,0,10-80
datap/pmed10.txt,10,50, pmed ,MPIF,SW,autobenders,1356,1356,516.503358,0,0,0,0,0,29.579583,101,1356,0,0,10-50
datap/pmed10.txt,10,25, pmed ,MPIF,SW,autobenders,1755,1754.955556,1048.6,0,0,0,0,54,120.295855,102,1755,0,2.53242E-05,10-25
datap/pmed11.txt,11,80, pmed ,MPIF,SW,autobenders,7921,7920.326087,7867.129032,0,0,0,0,0,12.312934,102,7921,0,8.50793E-05,11-80
datap/pmed11.txt,11,50, pmed ,MPIF,SW,autobenders,7921,7920.422222,7867.129032,0,0,0,0,0,45.979101,102,7921,0,7.29426E-05,11-50
datap/pmed11.txt,11,25, pmed ,MPIF,SW,autobenders,7950,7950,7867.129032,0,0,0,0,17,234.169996,101,7950,0,0,11-25
datap/pmed12.txt,12,80, pmed ,MPIF,SW,autobenders,6789,6788.833673,6653.963983,0,0,0,0,66,29.650813,102,6789,0,2.44995E-05,12-80
datap/pmed12.txt,12,50, pmed ,MPIF,SW,autobenders,6789,6789,6653.963983,0,0,0,0,115,120.831321,101,6789,0,0,12-50
datap/pmed12.txt,12,25, pmed ,MPIF,SW,autobenders,13789,6778.826612,6655.663538,0,0,0,0,0,3600,108,6944,0.985743088,0.508388816,12-25
datap/pmed13.txt,13,80, pmed ,MPIF,SW,autobenders,4416,4416,3987.092013,0,0,0,0,0,16.337607,101,4416,0,0,13-80
datap/pmed13.txt,13,50, pmed ,MPIF,SW,autobenders,4422,4422,3987.171465,0,0,0,0,0,143.113236,101,4422,0,0,13-50
datap/pmed14.txt,14,80, pmed ,MPIF,SW,autobenders,2968,2967.710104,1996.540188,0,0,0,0,76,42.369189,102,2968,0,9.76739E-05,14-80
datap/pmed14.txt,14,50, pmed ,MPIF,SW,autobenders,3033,3032.976145,2086.124567,0,0,0,0,47,206.062895,102,3033,0,7.86515E-06,14-50
datap/pmed15.txt,15,80, pmed ,MPIF,SW,autobenders,1729,1728.835152,562.964909,0,0,0,0,11,20.929251,102,1729,0,9.5343E-05,15-80
datap/pmed15.txt,15,50, pmed ,MPIF,SW,autobenders,1731,1730.877778,562.964909,0,0,0,0,4,156.62736,102,1731,0,7.06077E-05,15-50
datap/pmed16.txt,16,80, pmed ,MPIF,SW,autobenders,8514,8514,8417.84375,0,0,0,0,39,29.155132,101,8514,0,0,16-80
datap/pmed16.txt,16,50, pmed , MPIF ,SW,autobenders,8514,8513.666667,0,0,0,0,0,55,1011.413524,102,8514,0,3.91512E-05,16-50
datap/pmed17.txt,17,80, pmed ,MPIF,SW,autobenders,7096,7096,7018.878788,0,0,0,0,24,220.917302,101,7096,0,0,17-80
datap/pmed17.txt,17,50, pmed ,MPIF,SW,autobenders,7096,7096,7018.878788,0,0,0,0,43,157.16032,101,7096,0,0,17-50
datap/pmed18.txt,18,80, pmed ,MPIF,SW,autobenders,4824,4823.519965,4290.03382,0,0,0,0,0,22.063921,102,4824,0,9.95097E-05,18-80
datap/pmed18.txt,18,50, pmed ,MPIF,SW,autobenders,4824,4824,4290.083586,0,0,0,0,0,172.953604,101,4824,0,0,18-50
datap/pmed19.txt,19,80, pmed ,MPIF,SW,autobenders,2862,2861.948674,1970.128925,0,0,0,0,0,21.048273,102,2862,0,1.79336E-05,19-80
datap/pmed19.txt,19,50, pmed ,MPIF,SW,autobenders,2862,2862,1970.128925,0,0,0,0,0,182.992787,101,2862,0,0,19-50
datap/pmed20.txt,20,80, pmed ,MPIF,SW,autobenders,1796,1795.875,604.440719,0,0,0,0,10,22.601598,102,1796,0,6.95991E-05,20-80
datap/pmed20.txt,20,50, pmed ,MPIF,SW,autobenders,1796,1795.953488,604.440719,0,0,0,0,0,218.336288,102,1796,0,2.58976E-05,20-50
datap/pmed21.txt,21,80, pmed ,MPIF,SW,autobenders,9514,9514,9493.681818,0,0,0,0,0,19.168104,101,9514,0,0,21-80
datap/pmed21.txt,21,50, pmed ,MPIF,SW,autobenders,9514,9514,9493.681818,0,0,0,0,0,48.484812,101,9514,0,0,21-50
datap/pmed21.txt,21,25, pmed ,MPIF,SW,autobenders,16876,0,9493.944444,0,0,0,0,0,3600,108,9514,0.773807021,1,21-25
datap/pmed22.txt,22,80, pmed ,MPIF,SW,autobenders,8665,8665,8530.722222,0,0,0,0,122,323.069137,101,8665,0,0,22-80
datap/pmed22.txt,22,50, pmed ,MPIF,SW,autobenders,8665,8664.526316,8530.722222,0,0,0,0,74,201.016635,102,8665,0,5.46664E-05,22-50
datap/pmed23.txt,23,80, pmed ,MPIF,SW,autobenders,4648,4647.709091,4166.843526,0,0,0,0,3,24.905463,102,4648,0,6.2588E-05,23-80
datap/pmed23.txt,23,50, pmed ,MPIF,SW,autobenders,4648,4648,4166.843526,0,0,0,0,0,154.047696,101,4648,0,0,23-50
datap/pmed24.txt,24,80, pmed ,MPIF,SW,autobenders,2976,2975.976233,2026.821417,0,0,0,0,3,27.296802,102,2976,0,7.98622E-06,24-80
datap/pmed24.txt,24,50, pmed ,MPIF,SW,autobenders,2976,2976,2026.821417,0,0,0,0,0,141.108599,101,2976,0,0,24-50
datap/pmed25.txt,25,80, pmed ,MPIF,SW,autobenders,1832,1832,584.307756,0,0,0,0,0,29.047863,101,1832,0,0,25-80
datap/pmed25.txt,25,50, pmed ,MPIF,SW,autobenders,1832,1831.950711,584.307756,0,0,0,0,2,163.467786,102,1832,0,2.69045E-05,25-50
data/111Eucl.txt,111,2500, eucl ,MPIF,SW,autobenders,93415,93415,84753.43573,0,0,0,0,0,3.381358,101,93415,0,0,111-2500
data/111Eucl.txt,111,1500, eucl ,MPIF,SW,autobenders,98400,98390.1738,0,0,0,0,0,100842,408.752253,102,98400,0,9.98598E-05,111-1500
data/111Eucl.txt,111,500, eucl ,MPIF,SW,autobenders,341409,341409,341409,0,0,0,0,0,0.717935,101,341409,0,0,111-500
data/211Eucl.txt,211,2500, eucl ,MPIF,SW,autobenders,95607,95599.56021,84856.03022,0,0,0,0,0,2.2963,102,95607,0,7.78164E-05,211-2500
data/211Eucl.txt,211,1500, eucl ,MPIF,SW,autobenders,99473,99473,84856.03022,0,0,0,0,81832,336.873982,101,99473,0,0,211-1500
data/211Eucl.txt,211,500, eucl ,MPIF,SW,autobenders,316046,316046,311836.1383,0,0,0,0,0,4.101529,101,316046,0,0,211-500
data/311Eucl.txt,311,2500, eucl ,MPIF,SW,autobenders,93293,93293,82930.16568,0,0,0,0,0,4.041864,101,93293,0,0,311-2500
data/311Eucl.txt,311,1500, eucl ,MPIF,SW,autobenders,99043,99033.18159,82951.19049,0,0,0,0,21676,95.70822,102,99043,0,9.91329E-05,311-1500
data/311Eucl.txt,311,500, eucl ,MPIF,SW,autobenders,368330,368330,368330,0,0,0,0,0,1.605403,101,368330,0,0,311-500
data/411Eucl.txt,411,2500, eucl ,MPIF,SW,autobenders,99960,99960,86624.12619,0,0,0,0,0,3.593226,101,99960,0,0,411-2500
data/411Eucl.txt,411,1500, eucl ,MPIF,SW,autobenders,103611,103600.7073,0,0,0,0,0,45988,579.164823,102,103611,0,9.93403E-05,411-1500
data/411Eucl.txt,411,500, eucl ,MPIF,SW,autobenders,392389,392389,392389,0,0,0,0,0,1.627912,101,392389,0,0,411-500
data/511Eucl.txt,511,2500, eucl ,MPIF,SW,autobenders,96553,96553,86228.86458,0,0,0,0,0,3.120434,101,96553,0,0,511-2500
data/511Eucl.txt,511,1500, eucl ,MPIF,SW,autobenders,100105,100095.0456,86228.86458,0,0,0,0,27019,236.565966,102,100105,0,9.94398E-05,511-1500
data/511Eucl.txt,511,500, eucl ,MPIF,SW,autobenders,396534,396534,396534,0,0,0,0,0,1.795332,101,396534,0,0,511-500
data/611Eucl.txt,611,2500, eucl ,MPIF,SW,autobenders,95394,95394,85317.37191,0,0,0,0,0,1.666226,101,95394,0,0,611-2500
data/611Eucl.txt,611,1500, eucl ,MPIF,SW,autobenders,100227,100216.984,85317.37191,0,0,0,0,34880,130.00241,102,100227,0,9.99335E-05,611-1500
data/611Eucl.txt,611,500, eucl ,MPIF,SW,autobenders,309889,309889,309889,0,0,0,0,0,0.839304,101,309889,0,0,611-500
data/711Eucl.txt,711,2500, eucl ,MPIF,SW,autobenders,96415,96415,86479.5674,0,0,0,0,0,2.060826,101,96415,0,0,711-2500
data/711Eucl.txt,711,1500, eucl , MPIF ,SW,autobenders,101922,101911.8085,0,0,0,0,0,229372,1350.602914,102,101922,0,9.9993E-05,711-1500
data/711Eucl.txt,711,500, eucl ,MPIF,SW,autobenders,347487,347487,347404.5,0,0,0,0,0,1.927725,101,347487,0,0,711-500
data/811Eucl.txt,811,2500, eucl ,MPIF,SW,autobenders,98637,98637,85914.08715,0,0,0,0,0,2.124172,101,98637,0,0,811-2500
data/811Eucl.txt,811,1500, eucl ,MPIF,SW,autobenders,102212,102202.1232,0,0,0,0,0,9404,200.620308,102,102212,0,9.66305E-05,811-1500
data/811Eucl.txt,811,500, eucl ,MPIF,SW,autobenders,300847,300847,300847,0,0,0,0,0,0.867292,101,300847,0,0,811-500
data/911Eucl.txt,911,2500, eucl ,MPIF,SW,autobenders,98536,98536,88028.43409,0,0,0,0,0,1.861591,101,98536,0,0,911-2500
data/911Eucl.txt,911,1500, eucl ,MPIF,SW,autobenders,103560,103549.6667,88028.43409,0,0,0,0,55963,377.721255,102,103560,0,9.97811E-05,911-1500
data/911Eucl.txt,911,500, eucl ,MPIF,SW,autobenders,346100,346100,340652.1185,0,0,0,0,0,4.046328,101,346100,0,0,911-500
data/1011Eucl.txt,1011,2500, eucl ,MPIF,SW,autobenders,93406,93406,84045.74762,0,0,0,0,0,1.74297,101,93406,0,0,1011-2500
data/1011Eucl.txt,1011,1500, eucl ,MPIF,SW,autobenders,96916,96906.62066,84045.74762,0,0,0,0,14270,58.294782,102,96916,0,9.67781E-05,1011-1500
data/1011Eucl.txt,1011,500, eucl ,MPIF,SW,autobenders,407994,407994,407994,0,0,0,0,0,0.712778,101,407994,0,0,1011-500
data/1111Eucl.txt,1111,2500, eucl ,MPIF,SW,autobenders,96176,96176,85283.86807,0,0,0,0,0,3.282342,101,96176,0,0,1111-2500
data/1111Eucl.txt,1111,1500, eucl ,MPIF,SW,autobenders,100290,100280.4991,85285.12985,0,0,0,0,22124,257.751118,102,100290,0,9.4734E-05,1111-1500
data/1111Eucl.txt,1111,500, eucl ,MPIF,SW,autobenders,310036,310036,310036,0,0,0,0,0,0.801566,101,310036,0,0,1111-500
data/1211Eucl.txt,1211,2500, eucl ,MPIF,SW,autobenders,96262,96262,86086.58771,0,0,0,0,0,1.802794,101,96262,0,0,1211-2500
data/1211Eucl.txt,1211,1500, eucl ,MPIF,SW,autobenders,100607,100596.9782,86086.58771,0,0,0,0,105351,539.756958,102,100607,0,9.96137E-05,1211-1500
data/1211Eucl.txt,1211,500, eucl ,MPIF,SW,autobenders,295586,295586,284734.3147,0,0,0,0,0,6.152795,101,295586,0,0,1211-500
data/1311Eucl.txt,1311,2500, eucl ,MPIF,SW,autobenders,97249,97249,87565.41044,0,0,0,0,0,2.704172,101,97249,0,0,1311-2500
data/1311Eucl.txt,1311,1500, eucl ,MPIF,SW,autobenders,100657,100647.1613,87565.41044,0,0,0,0,16005,135.357554,102,100657,0,9.77445E-05,1311-1500
data/1311Eucl.txt,1311,500, eucl ,MPIF,SW,autobenders,329996,329996,329996,0,0,0,0,0,2.16103,101,329996,0,0,1311-500
